1459.0,20008561.0,20008178.0,20009328.0,20008945.0,20008562.0,20008179.0,20009329.0,20008946.0,20008563.0,20008180.0
1460.0,20009330.0,20008947.0,20008564.0,20008181.0,20009331.0,20008948.0,20008565.0,20008182.0,20009332.0,20008949.0
1461.0,20008566.0,20008183.0,20009333.0,20008950.0,20008567.0,20008184.0,20009334.0,20008951.0,20008568.0,20008185.0
1462.0,20009335.0,20008952.0,20008569.0,20008186.0,20009336.0,20008953.0,20008570.0,20008187.0,20009337.0,20008954.0
1463.0,20008571.0,20008188.0,20009338.0,20008955.0,20008572.0,20008189.0,20009339.0,20008956.0,20008573.0,20008190.0
1464.0,20009340.0,20008957.0,20008574.0,20008191.0,20009341.0,20008958.0,20008575.0,20009342.0,20008959.0,20009343.0
1465.0,20008064.0,20008448.0,20008065.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1801.0,20008832.0,20008449.0,20008066.0,20009216.0,20008833.0,20008450.0,20008067.0,20009217.0,20008834.0,20008451.0
1802.0,20008068.0,20009218.0,20008835.0,20008452.0,20008069.0,20009219.0,20008836.0,20008453.0,20008070.0,20009220.0
1803.0,20008837.0,20008454.0,20008071.0,20009221.0,20008838.0,20008455.0,20008072.0,20009222.0,20008839.0,20008456.0
1804.0,20008073.0,20009223.0,20008840.0,20008457.0,20008074.0,20009224.0,20008841.0,20008458.0,20008075.0,20009225.0
1805.0,20008842.0,20008459.0,20008076.0,20009226.0,20008843.0,20008460.0,20008077.0,20009227.0,20008844.0,20008461.0
1806.0,20008078.0,20009228.0,20008845.0,20008462.0,20008079.0,20009229.0,20008846.0,20008463.0,20008080.0,20009230.0
1807.0,20008847.0,20008464.0,20008081.0,20009231.0,20008848.0,20008465.0,20008082.0,20009232.0,20008849.0,20008466.0
1808.0,20008083.0,20009233.0,20008850.0,20008467.0,20008084.0,20009234.0,20008851.0,20008468.0,20008085.0,20009235.0
1809.0,20008852.0,20008469.0,20008086.0,20009236.0,20008853.0,20008470.0,20008087.0,20009237.0,20008854.0,20008471.0
1810.0,20008088.0,20009238.0,20008855.0,20008472.0,20008089.0,20009239.0,20008856.0,20008473.0,20008090.0,20009240.0
1811.0,20008857.0,20008474.0,20008091.0,20009241.0,20008858.0,20008475.0,20008092.0,20009242.0,20008859.0,20008476.0
1812.0,20008093.0,20009243.0,20008860.0,20008477.0,20008094.0,20009244.0,20008861.0,20008478.0,20008095.0,20009245.0
1813.0,20008862.0,20008479.0,20008096.0,20009246.0,20008863.0,20008480.0,20008097.0,20009247.0,20008864.0,20008481.0
1814.0,20008098.0,20009248.0,20008865.0,20008482.0,20008099.0,20009249.0,20008866.0,20008483.0,20008100.0,20009250.0
1815.0,20008867.0,20008484.0,20008101.0,20009251.0,20008868.0,20008485.0,20008102.0,20009252.0,20008869.0,20008486.0
1816.0,20008103.0,20009253.0,20008870.0,20008487.0,20008104.0,20009254.0,20008871.0,20008488.0,20008105.0,20009255.0
1817.0,20008872.0,20008489.0,20008106.0,20009256.0,20008873.0,20008490.0,20008107.0,20009257.0,20008874.0,20008491.0
1818.0,20008108.0,20009258.0,20008875.0,20008492.0,20008109.0,20009259.0,20008876.0,20008493.0,20008110.0,20009260.0
1819.0,20008877.0,20008494.0,20008111.0,20009261.0,20008878.0,20008495.0,20008112.0,20009262.0,20008879.0,20008496.0
1820.0,20008113.0,20009263.0,20008880.0,20008497.0,20008114.0,20009264.0,20008881.0,20008498.0,20008115.0,20009265.0
1821.0,20008882.0,20008499.0,20008116.0,20009266.0,20008883.0,20008500.0,20008117.0,20009267.0,20008884.0,20008501.0
1822.0,20008118.0,20009268.0,20008885.0,20008502.0,20008119.0,20009269.0,20008886.0,20008503.0,20008120.0,20009270.0
1823.0,20008887.0,20008504.0,20008121.0,20009271.0,20008888.0,20008505.0,20008122.0,20009272.0,20008889.0,20008506.0
1824.0,20008123.0,20009273.0,20008890.0,20008507.0,20008124.0,20009274.0,20008891.0,20008508.0,20008125.0,20009275.0
1825.0,20008892.0,20008509.0,20008126.0,20009276.0,20008893.0,20008510.0,20008127.0,20009277.0,20008894.0,20008511.0
1826.0,20008128.0,20009278.0,20008895.0,20008512.0,20008129.0,20009279.0,20008896.0,20008513.0,20008130.0,20009280.0
1827.0,20008897.0,20008514.0,20008131.0,20009281.0,20008898.0,20008515.0,20008132.0,20009282.0,20008899.0,20008516.0
1828.0,20008133.0,20009283.0,20008900.0,20008517.0,20008134.0,20009284.0,20008901.0,20008518.0,20008135.0,20009285.0
1829.0,20008902.0,20008519.0,20008136.0,20009286.0,20008903.0,20008520.0,20008137.0,20009287.0,20008904.0,20008521.0
1830.0,20008138.0,20009288.0,20008905.0,20008522.0,20008139.0,20009289.0,20008906.0,20008523.0,20008140.0,20009290.0
1831.0,20008907.0,20008524.0,20008141.0,20009291.0,20008908.0,20008525.0,20008142.0,20009292.0,20008909.0,20008526.0
1832.0,20008143.0,20009293.0,20008910.0,20008527.0,20008144.0,20009294.0,20008911.0,20008528.0,20008145.0,20009295.0
1833.0,20008912.0,20008529.0,20008146.0,20009296.0,20008913.0,20008530.0,20008147.0,20009297.0,20008914.0,20008531.0
1834.0,20008148.0,20009298.0,20008915.0,20008532.0,20008149.0,20009299.0,20008916.0,20008533.0,20008150.0,20009300.0
1835.0,20008917.0,20008534.0,20008151.0,20009301.0,20008918.0,20008535.0,20008152.0,20009302.0,20008919.0,20008536.0
1836.0,20008153.0,20009303.0,20008920.0,20008537.0,20008154.0,20009304.0,20008921.0,20008538.0,20008155.0,20009305.0
1837.0,20008922.0,20008539.0,20008156.0,20009306.0,20008923.0,20008540.0,20008157.0,20009307.0,20008924.0,20008541.0
1838.0,20008158.0,20009308.0,20008925.0,20008542.0,20008159.0,20009309.0,20008926.0,20008543.0,20008160.0,20009310.0
1839.0,20008927.0,20008544.0,20008161.0,20009311.0,20008928.0,20008545.0,20008162.0,20009312.0,20008929.0,20008546.0
1840.0,20008163.0,20009313.0,20008930.0,20008547.0,20008164.0,20009314.0,20008931.0,20008548.0,20008165.0,20009315.0
1841.0,20008932.0,20008549.0,20008166.0,20009316.0,20008933.0,20008550.0,20008167.0,20009317.0,20008934.0,20008551.0
1842.0,20008168.0,20009318.0,20008935.0,20008552.0,20008169.0,20009319.0,20008936.0,20008553.0,20008170.0,20009320.0
1843.0,20008937.0,20008554.0,20008171.0,20009321.0,20008938.0,20008555.0,20008172.0,20009322.0,20008939.0,20008556.0
1844.0,20008173.0,20009323.0,20008940.0,20008557.0,20008174.0,20009324.0,20008941.0,20008558.0,20008175.0,20009325.0
1845.0,20008942.0,20008559.0,20008176.0,20009326.0,20008943.0,20008560.0,20008177.0,20009327.0,20008944.0,20008561.0
1846.0,20008178.0,20009328.0,20008945.0,20008562.0,20008179.0,20009329.0,20008946.0,20008563.0,20008180.0,20009330.0
1847.0,20008947.0,20008564.0,20008181.0,20009331.0,20008948.0,20008565.0,20008182.0,20009332.0,20008949.0,20008566.0
1848.0,20008183.0,20009333.0,20008950.0,20008567.0,20008184.0,20009334.0,20008951.0,20008568.0,20008185.0,20009335.0
1849.0,20008952.0,20008569.0,20008186.0,20009336.0,20008953.0,20008570.0,20008187.0,20009337.0,20008954.0,20008571.0
1850.0,20008188.0,20009338.0,20008955.0,20008572.0,20008189.0,20009339.0,20008956.0,20008573.0,20008190.0,20009340.0
1851.0,20008957.0,20008574.0,20008191.0,20009341.0,20008958.0,20008575.0,20009342.0,20008959.0,20009343.0,20008064.0
1852.0,20008448.0,20008065.0,20008832.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2187.0,20008449.0,20008066.0,20009216.0,20008833.0,20008450.0,20008067.0,20009217.0,20008834.0,20008451.0,20008068.0
2188.0,20009218.0,20008835.0,20008452.0,20008069.0,20009219.0,20008836.0,20008453.0,20008070.0,20009220.0,20008837.0
2189.0,20008454.0,20008071.0,20009221.0,20008838.0,20008455.0,20008072.0,20009222.0,20008839.0,20008456.0,20008073.0
2190.0,20009223.0,20008840.0,20008457.0,20008074.0,20009224.0,20008841.0,20008458.0,20008075.0,20009225.0,20008842.0
2191.0,20008459.0,20008076.0,20009226.0,20008843.0,20008460.0,20008077.0,20009227.0,20008844.0,20008461.0,20008078.0
2192.0,20009228.0,20008845.0,20008462.0,20008079.0,20009229.0,20008846.0,20008463.0,20008080.0,20009230.0,20008847.0
2193.0,20008464.0,20008081.0,20009231.0,20008848.0,20008465.0,20008082.0,20009232.0,20008849.0,20008466.0,20008083.0
2194.0,20009233.0,20008850.0,20008467.0,20008084.0,20009234.0,20008851.0,20008468.0,20008085.0,20009235.0,20008852.0
